/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_16_821.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_16_821.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_16_821.jpg,-0.1962338,0,0,2.423657E-05
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_16_901.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_16_901.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_16_901.jpg,-0.1962338,0,0,3.325215E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_16_972.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_16_972.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_16_972.jpg,-0.1962338,0,0,7.14528E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_049.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_049.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_049.jpg,-0.1962338,0,0,1.864901E-05
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_118.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_118.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_118.jpg,-0.1962338,0,0,2.256146E-05
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_203.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_203.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_203.jpg,-0.1962338,0,0,6.48698E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_287.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_287.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_287.jpg,-0.1962338,0,0,2.687045E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_354.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_354.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_354.jpg,-0.1962338,0,0,7.03002E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_436.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_436.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_436.jpg,-0.1962338,0,0,6.75198E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_504.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_504.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_504.jpg,-0.1962338,0,0,3.058015E-07
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_585.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_585.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_585.jpg,-0.1962338,0,0,2.788237E-05
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_653.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_653.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_653.jpg,-0.1962338,0,0,4.44041E-06
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_721.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_721.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_721.jpg,-0.1962338,0.05476803,0,0.01646331
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_800.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_800.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_800.jpg,-0.1962338,0.2933369,0,0.1996787
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_873.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_873.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_873.jpg,-0.1962338,0.5120909,0,0.5674334
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_17_966.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_17_966.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_17_966.jpg,-0.1962338,0.787356,0,1.383885
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_036.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_036.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_036.jpg,-0.2056677,1,0,2.077064
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_106.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_106.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_106.jpg,-0.2122273,1,0,3.021273
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_183.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_183.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_183.jpg,-0.2122273,0.8565099,0,3.65869
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_251.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_251.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_251.jpg,-0.2122273,0.6095469,0,4.30943
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_320.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_320.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_320.jpg,-0.2122273,0.4046649,0,4.646379
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_401.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_401.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_401.jpg,-0.2122273,0.206935,0,4.887643
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_474.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_474.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_474.jpg,-0.2122273,0.1567868,0,4.948477
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_551.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_551.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_551.jpg,-0.2122273,0.389653,0,5.199291
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_619.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_619.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_619.jpg,-0.2122273,0.4971729,0,5.511539
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_703.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_703.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_703.jpg,-0.2122273,0.244213,0,5.82868
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_800.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_800.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_800.jpg,-0.2122273,0,0,5.892775
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_876.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_876.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_876.jpg,-0.2122273,0,0,5.845397
/Users/OldBen/Desktop/IMG/center_2017_05_07_18_31_18_954.jpg,/Users/OldBen/Desktop/IMG/left_2017_05_07_18_31_18_954.jpg,/Users/OldBen/Desktop/IMG/right_2017_05_07_18_31_18_954.jpg,-0.2122273,0.188631,0,5.890083
